,availability,avg_rating,brand,color,currency,description,images,name,price,original_price,review_count,scraped_at,url,category,cloth_gender
271,instock,3.0,adidas,black,usa,"an everyday workout tee reinforced at high-wear points. hit the gym, the weight room or a new bootcamp class in this adidas training t-shirt. reinforced at the shoulder seams, it's a durable tee for days you lift. the fabric feels soft to the touch, and aeroready absorbs moisture to keep you dry.  our cotton products support more sustainable cotton farming.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/b1a8e5f287f54d5cb7c5af18003e2bab_9366/AEROREADY_Training_Logo_Graphic_Short_Sleeve_Tee_Black_HT3014_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e55d5982a7f3427ea043af18003e6238_9366/AEROREADY_Training_Logo_Graphic_Short_Sleeve_Tee_Black_HT3014_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/1c8a3d1d14644d1c9919af18003f72cc_9366/AEROREADY_Training_Logo_Graphic_Short_Sleeve_Tee_Black_HT3014_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/dc3519de808848adb258af0d018263f4_9366/AEROREADY_Training_Logo_Graphic_Short_Sleeve_Tee_Black_HT3014_01_laydown.jpg']",aeroready training logo graphic short sleeve tee,18,30,21,2023-12-11 06:02:24,https://www.adidas.com/us/aeroready-training-logo-graphic-short-sleeve-tee/HT3014.html,clothing,men
272,instock,3.0,adidas,black,usa,"a metaverse-inspired basketball t-shirt made from soft cotton. minimal up front, futuristic on the back. this adidas basketball t-shirt takes your game to the metaverse and beyond with a vibrant digital oasis graphic. the loose fit lets you move freely no matter where the day takes you next.  our cotton products support more sustainable cotton farming.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/5e567cd102c04ed894f5af8e016ea15e_9366/Metaverse_Oasis_Hoops_Tee_Black_IM4636_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/36dcdac999f741a2b2dbaf8e016ee138_9366/Metaverse_Oasis_Hoops_Tee_Black_IM4636_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/7aaa06ed58d546e89a22af8e016ffa97_9366/Metaverse_Oasis_Hoops_Tee_Black_IM4636_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/3be08a471bdf4454b422af730010aad2_9366/Metaverse_Oasis_Hoops_Tee_Black_IM4636_01_laydown.jpg']",metaverse oasis hoops tee,16,40,2,2023-12-11 06:02:33,https://www.adidas.com/us/metaverse-oasis-hoops-tee/IM4636.html,clothing,men
275,instock,3.0,adidas,arctic night f23,usa,"a cooling ventilated running tee made with recycled materials. blending style with considered design details, the latest range of adidas running staples will keep you looking and feeling good while you put in the kms. the high-performance pieces were designed to minimize distraction on high-energy runs, so you can focus on what matters most: having fun as you stride.  stay on pace in this adidas running t-shirt. designed to manage your body's sweat, adidas aeroready keeps you feeling comfortable longer. the soft jacquard knit feels light against your skin, and reflective details shine when you're still going strong in the fading light.  made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/386808e8b6db46aca3c62eb0296e34e0_9366/Ultimate_Engineered_Knit_Tee_Turquoise_IM4188_HM1.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/ab16228593914b53ac2a52b909a87201_9366/Ultimate_Engineered_Knit_Tee_Turquoise_IM4188_HM3_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/b57b0f3b481e4e11a486954b40a511e8_9366/Ultimate_Engineered_Knit_Tee_Turquoise_IM4188_HM4.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/bd71138f164245f18563f034075d89c3_9366/Ultimate_Engineered_Knit_Tee_Turquoise_IM4188_HM5.jpg']",ultimate engineered knit tee,50,50,21,2023-12-11 06:03:16,https://www.adidas.com/us/ultimate-engineered-knit-tee/IM4188.html,clothing,men
276,instock,3.0,adidas,blue dawn,usa,"a cooling tennis tee made in part with recycled materials. created by adidas to give you the edge. part of the performance-driven gameset collection, this slim-fitting tee was designed for confident tennis. its freelift design keeps the back hem in place through every serve and smash, and the stretchy fabric helps you reach for shots. even when you're in top gear, heat.rdy ensures you stay cool and confident right up to match point.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/147876511b7e4323a41c8753ea8bb3f8_9366/Tennis_FreeLift_Tee_Blue_IA8288_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/ec8e0d2d83bc4afca34d56a5ab0352ea_9366/Tennis_FreeLift_Tee_Blue_IA8288_22_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e07626b6498d4599a67c895d1976103f_9366/Tennis_FreeLift_Tee_Blue_IA8288_23_hover_model.jpg']",tennis freelift tee,42,60,40,2023-12-11 06:03:30,https://www.adidas.com/us/tennis-freelift-tee/IA8288.html,clothing,men
277,outofstock,3.0,adidas,night indigo / white,usa,"an understated tee to wear with anything. keep it simple with the adidas trefoil essentials tee. taking minimalist cues from vintage design, this tee exudes effortless style. the look features an embroidered trefoil logo on a soft cotton single jersey material. perfect for everyday casual wear, this is sure to become a wardrobe staple.  we partner with better cotton to improve cotton farming globally. better cotton makes global cotton production better for the people who produce it, better for the environment it grows in, and better for the sector's future.   better cotton is sourced via a chain of custody model called mass balance. this means that better cotton is not physically traceable to end products, however, better cotton farmers benefit from the demand for better cotton in equivalent volumes to those we ""source.""   find out more here: bettercotton.org/learnmore","['https://assets.adidas.com/images/w_600,f_auto,q_auto/7a53ec1fe20b4d8b8e67afd300a4c004_9366/Trefoil_Essentials_Tee_Blue_IL2510_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/4d18881f22c2435086a2afd300a4c83b_9366/Trefoil_Essentials_Tee_Blue_IL2510_23_hover_model.jpg']",trefoil essentials tee,30,30,0,2023-12-11 06:04:38,https://www.adidas.com/us/trefoil-essentials-tee/IL2510.html,clothing,men
278,instock,3.0,adidas,black,usa,"a ventilated training tee made with recycled materials. hot day, hard workout. show up prepared for the weather in this adidas training t-shirt. lightweight and breathable, the heat.rdy tee provides a barely there feel for your most intense sessions. laser-cut perforations in high-sweat areas keep the air flowing.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/4371f1ba24ad41a4a9faaf090078b6ae_9366/Best_of_Adi_Training_Long_Sleeve_Tee_Black_HY8446_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/009580ebb2ec444db48eaf080113a7a8_9366/Best_of_Adi_Training_Long_Sleeve_Tee_Black_HY8446_22_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/5183c96348504d3eb677af080113b00f_9366/Best_of_Adi_Training_Long_Sleeve_Tee_Black_HY8446_23_hover_model.jpg']",best of adi training long sleeve tee,51,85,8,2023-12-11 06:04:46,https://www.adidas.com/us/best-of-adi-training-long-sleeve-tee/HY8446.html,clothing,men
279,outofstock,3.0,adidas,maroon / white,usa,"an understated tee to wear with anything. keep it simple with the adidas trefoil essentials tee. taking minimalist cues from vintage design, this tee exudes effortless style. the look features an embroidered trefoil logo on a soft cotton single jersey material. perfect for everyday casual wear, this is sure to become a wardrobe staple.  we partner with better cotton to improve cotton farming globally. better cotton makes global cotton production better for the people who produce it, better for the environment it grows in, and better for the sector's future.   better cotton is sourced via a chain of custody model called mass balance. this means that better cotton is not physically traceable to end products, however, better cotton farmers benefit from the demand for better cotton in equivalent volumes to those we ""source.""   find out more here: bettercotton.org/learnmore","['https://assets.adidas.com/images/w_600,f_auto,q_auto/4c4cc2b4f58e40cbabfeafd3009efdca_9366/Trefoil_Essentials_Tee_Burgundy_II5794_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/5b53ce0bcc134b44848eafd3009f05fb_9366/Trefoil_Essentials_Tee_Burgundy_II5794_23_hover_model.jpg']",trefoil essentials tee,30,30,0,2023-12-11 06:05:20,https://www.adidas.com/us/trefoil-essentials-tee/II5794.html,clothing,men
280,instock,3.0,adidas,black,usa,"a moisture-absorbing tennis tee made with nature. part of an uplifting collection on show at north america's biggest tennis tournament. this adidas t-shirt supports overhead play with a freelift design that gives you room in the shoulders for smashes and helps stop the back hem from riding up when you land. in the air or on the deck, mesh inserts and moisture-absorbing aeroready ensure you take on every challenge in complete comfort.  this tee is made with natural and renewable materials as part of our journey to design out finite resources and help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/6edf171beb4b4224a41faebc00ddd171_9366/Tennis_New_York_FreeLift_Tee_Black_HC8531_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/0c1001c3e23242aa9fceaebc00de0954_9366/Tennis_New_York_FreeLift_Tee_Black_HC8531_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/98b9983b75144a1d8911aebc00de4a0b_9366/Tennis_New_York_FreeLift_Tee_Black_HC8531_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/df3ccf987f3343fa8090aebc00dfab1b_9366/Tennis_New_York_FreeLift_Tee_Black_HC8531_01_laydown.jpg']",tennis new york freelift tee,46,65,29,2023-12-11 06:05:29,https://www.adidas.com/us/tennis-new-york-freelift-tee/HC8531.html,clothing,men
281,instock,3.0,adidas,core heather / ncaa-gat-716-2,usa,a moisture-wicking yellow jackets tee made with a blend of recycled and renewable materials. prove you're proud to be a georgia tech fan in this adidas tee. it's made with a soft fabric blend so you can cheer on the yellow jackets in comfort. aeroready helps keep you dry through the excitement of every huge play.  a minimum of 70% of this product is a blend of recycled and renewable materials.,"['https://assets.adidas.com/images/w_600,f_auto,q_auto/322cd241d3aa4d59a725b8e507d09e78_9366/Georgia_Tech_NCAA_Blend_AEROREADY_Tee_Grey_IK6303_01_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/6fbf6994f8ea4348a4c0796220790440_9366/Georgia_Tech_NCAA_Blend_AEROREADY_Tee_Grey_IK6303_02_laydown_hover.jpg']",georgia tech ncaa blend aeroready tee,35,35,1,2023-12-11 06:06:14,https://www.adidas.com/us/georgia-tech-ncaa-blend-aeroready-tee/IK6303.html,clothing,men
282,instock,3.0,adidas,medium grey heather,usa,"an everyday hoodie made with a blend of recycled and renewable materials. when they go loud, you go low-key. this adidas hoodie has plenty of understated appeal. made from cotton-blend fleece, it keeps you warm from your head to your hands, thanks to the adjustable hood and the cozy front pocket. 3-stripes at the shoulders add a classic touch.   a minimum of 70% of this product is a blend of recycled and renewable materials.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/807c3e1da67d4e2a8156afc50116e218_9366/Essentials_Fleece_3-Stripes_Full-Zip_Hoodie_Grey_IJ6479_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/b9d8b26442e94ed88defafc50116ec73_9366/Essentials_Fleece_3-Stripes_Full-Zip_Hoodie_Grey_IJ6479_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/b3eed141bf904c9dbb5aafc50116f95f_9366/Essentials_Fleece_3-Stripes_Full-Zip_Hoodie_Grey_IJ6479_25_model.jpg', 'https://assets.adidas.com/images/c_crop,f_auto,fl_lossy,g_north,h_840,q_auto,y_40/163150782e64482ca52dafc501172bc4_9366/Essentials_Fleece_3-Stripes_Full-Zip_Hoodie_Grey_IJ6479_01_laydown.jpg']",essentials fleece 3-stripes full-zip hoodie,65,65,203,2023-12-11 06:06:23,https://www.adidas.com/us/essentials-fleece-3-stripes-full-zip-hoodie/IJ6479.html,clothing,men
283,instock,3.0,adidas,medium grey heather,usa,"a versatile hoodie for any day. when comfort and practicality are top of your list, the adidas trefoil essentials hoodie is the easy choice. this classic hoodie is crafted with a soft cotton blend fleece and finished with an embroidered trefoil logo. the classic fit ensures comfort for everyday wear. go for the casual look while still showing a timeless design.  we partner with better cotton to improve cotton farming globally. better cotton makes global cotton production better for the people who produce it, better for the environment it grows in, and better for the sector's future.   better cotton is sourced via a chain of custody model called mass balance. this means that better cotton is not physically traceable to end products, however, better cotton farmers benefit from the demand for better cotton in equivalent volumes to those we ""source.""   find out more here: bettercotton.org/learnmore","['https://assets.adidas.com/images/w_600,f_auto,q_auto/b9b200441a9b42b48e7100b7f64ef1ba_9366/Trefoil_Essentials_Hoodie_Grey_IM4525_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/467d1407bccf410d9396a78d9020d291_9366/Trefoil_Essentials_Hoodie_Grey_IM4525_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/aae59d0c3cf94e49b28f301af079f174_9366/Trefoil_Essentials_Hoodie_Grey_IM4525_25_model.jpg', 'https://assets.adidas.com/images/c_crop,f_auto,fl_lossy,g_north,h_840,q_auto,y_40/c4af1261c51b46cbb5c4c6ae76656ead_9366/Trefoil_Essentials_Hoodie_Grey_IM4525_01_laydown.jpg']",trefoil essentials hoodie,60,60,318,2023-12-11 06:06:42,https://www.adidas.com/us/trefoil-essentials-hoodie/IM4525.html,clothing,men
284,instock,3.0,adidas,earth strata s23,usa,"a versatile hoodie for any day. when comfort and practicality are top of your list, the adidas trefoil essentials hoodie is the easy choice. this classic hoodie is crafted with a soft cotton blend fleece and finished with an embroidered trefoil logo. the classic fit ensures comfort for everyday wear. go for the casual look while still showing a timeless design.  we partner with better cotton to improve cotton farming globally. better cotton makes global cotton production better for the people who produce it, better for the environment it grows in, and better for the sector's future.   better cotton is sourced via a chain of custody model called mass balance. this means that better cotton is not physically traceable to end products, however, better cotton farmers benefit from the demand for better cotton in equivalent volumes to those we ""source.""   find out more here: bettercotton.org/learnmore","['https://assets.adidas.com/images/w_600,f_auto,q_auto/0e590d1358bf4fc3b785a2c146b97e2f_9366/Trefoil_Essentials_Hoodie_Brown_IR7786_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/c29548f189554369b333f9a76a3f7f27_9366/Trefoil_Essentials_Hoodie_Brown_IR7786_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/478ea350371149fdaa4f68b8eb39e625_9366/Trefoil_Essentials_Hoodie_Brown_IR7786_25_model.jpg', 'https://assets.adidas.com/images/c_crop,f_auto,fl_lossy,g_north,h_840,q_auto,y_40/78f2296004e64b7e8ebc202c2b3c37fb_9366/Trefoil_Essentials_Hoodie_Brown_IR7786_01_laydown.jpg']",trefoil essentials hoodie,60,60,317,2023-12-11 06:06:52,https://www.adidas.com/us/trefoil-essentials-hoodie/IR7786.html,clothing,men
